ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	TotInt_131C_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2	TotInt_131C_TMT2	Average_all	Average_TMT1	Average_TMT2	SLNorm_N1_1	SLNorm_N2_1	SLNorm_unused_1	SLNorm_N4_1	SLNorm_N5_1	SLNorm_SLE1_1	SLNorm_SLE2_1	SLNorm_SLE3_1	SLNorm_SLE4_1	SLNorm_SLE5_1	SLNorm_pool_1	AvePool_1	SLNorm_N1_2	SLNorm_N2_2	SLNorm_N3_2	SLNorm_N4_2	SLNorm_N5_2	SLNorm_SLE1_2	SLNorm_SLE2_2	SLNorm_SLE3_2	SLNorm_SLE4_2	SLNorm_SLE5_2	SLNorm_pool_2	AvePool_2	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRSNorm_N1_1	IRSNorm_N2_1	IRSNorm_unused_1	IRSNorm_N4_1	IRSNorm_N5_1	IRSNorm_SLE1_1	IRSNorm_SLE2_1	IRSNorm_SLE3_1	IRSNorm_SLE4_1	IRSNorm_SLE5_1	IRSNorm_pool_1	IRSNorm_N1_2	IRSNorm_N2_2	IRSNorm_N3_2	IRSNorm_N4_2	IRSNorm_N5_2	IRSNorm_SLE1_2	IRSNorm_SLE2_2	IRSNorm_SLE3_2	IRSNorm_SLE4_2	IRSNorm_SLE5_2	IRSNorm_pool_2
312	1	sp|P18850|ATF6A_HUMAN	 	 	 	 	 	3.1	670	74584	Cyclic AMP-dependent transcription factor ATF-6 alpha OS=Homo sapiens OX=9606 GN=ATF6 PE=1 SV=3	4	4	1	2	2	2	2	2	2	2	137606.4453	103677.5742	21594.46912	231695.7407	52935.59937	114850.25	152061.1836	200595.8784	126070.2646	126589.3193	138453.5839	2	5421.294922	9211.809082	6570.804443	10186.94238	10041.146	13785.71631	9314.819336	12374.00879	6732.21289	16698.91895	10033.76731	68931.8976774091	127830.02804454548	10033.767310272726	68771.03510887115	91684.62756675704	15342.78949685135	169511.02048329366	93629.9410706703	82962.24443660368	89439.54873804246	138539.03605641465	78882.99262853802	85963.8758369616	98370.75322654778	98370.75322654778	11035.46073799397	17388.700796487243	11712.34859438406	16059.477277714084	15828.986755548021	23577.87845339778	15202.159163613462	21039.4742869942	19805.419739823727	17593.573520133705	16933.683765636568	16933.683765636568	40813.958726468	0.4148993210662267	2.4102232739985108	28533.055775692275	38039.88972965735	6365.712945505658	70330.00731176179	38846.998981691926	34420.97889087721	37108.40804788351	57479.75200097594	32728.500085252588	35666.353720976775	40813.958726468	26597.924310009847	41910.651364289995	28229.375175368205	38706.92590299673	38151.39228203602	56827.951399887344	36640.5978311709	50709.83059920664	47735.48360823267	42404.44037103016	40813.958726468
590	1	sp|Q9NPH3|IL1AP_HUMAN	 	 	 	 	 	4.9	570	65418	Interleukin-1 receptor accessory protein OS=Homo sapiens OX=9606 GN=IL1RAP PE=1 SV=2	7	7	1	3	4	3	4	3	4	3	136087.1738	137332.9453	13739.58398	91137.19531	46173.63379	133967.4375	147870.1563	174962.6191	139797.9102	170614.0547	130882.5696	4	6982.655458	12017.0592	12010.48303	10179.77686	18306.92139	26061.10449	18941.51422	31365.57642	7426.434509	26299.04517	16959.05707	68596.13215440909	120233.20723454545	16959.05707427273	68011.75473186102	121446.89957914078	9761.923000191406	66676.92264997837	81669.7017173381	96771.57251656332	86974.46473970369	120835.74592537414	87472.47064786141	115860.05435034656	92991.57589938027	92991.57589938027	14213.729609321981	22684.040129618737	21408.48434230203	16048.181002410816	28859.25732154166	44572.62431701086	30913.31174394424	53330.75560109907	21847.742343313912	27708.03224407004	28621.284559843265	28621.284559843265	51590.099394015764	0.5547825047059943	1.8025081748566452	37731.73163959161	67376.61513729309	5415.744092793243	36991.19015384284	45308.92167733628	53687.17538507676	48251.911393756	67037.55778249621	48528.19635884212	64277.1311478579	51590.099394015764	25620.36381600482	40888.167772413966	38588.968038289895	28926.977448424608	52019.04724237033	80342.51970622616	55721.497130351425	96129.12294226288	39380.734175985	49943.954629127766	51590.099394015764
215	1	sp|P07195|LDHB_HUMAN	 	 	"sp|P00338|LDHA_HUMAN, sp|P07195|LDHB_HUMAN"	 	 	25.1	334	36638	L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2	19	16	0.842	12	7	10	6	11.25	6.5	10	157414.543	69826.07874	14395.13412	97617.35742	39019.75836	162233.7772	175696.7307	105637.4148	105523.1699	147235.6282	117800.4954	6	16976.49762	22251.07153	18412.74109	25278.66162	22963.86694	38396.1355	30294.34522	31981.84766	13292.66309	64133.09521	28398.09255	68399.05026681817	108400.00798545452	28398.092548181816	78670.45064421781	61748.917961507934	10227.688921398338	71417.8768377619	69016.2710787985	117189.80393982514	103341.53619304967	72957.16011024298	66026.54051510307	99984.30619068698	83696.81113728452	83696.81113728452	34556.960218840875	42002.3061477085	32820.40183891973	39851.22098014783	36200.5238893476	65669.378038956	49441.587773151485	54378.59895791585	39105.53279569747	67569.06414297374	47926.59665425108	47926.59665425108	63334.850663940655	0.7567176073178588	1.3214969366768685	59531.3151781102	46726.49345429904	7739.472288991921	54043.16488039271	52225.82751674913	88679.58803939346	78200.36000455645	55207.967635329	49963.44575806446	75659.88494995283	63334.850663940655	45666.91707006263	55505.91890756079	43372.060490636286	52663.266448098315	47838.88142587065	86781.88191195557	65336.906786660205	71861.15194366575	51677.84179663103	89292.31127906265	63334.850663940655
529	1	sp|Q76LX8|ATS13_HUMAN	 	 	 	 	 	6.9	1427	153603	A disintegrin and metalloproteinase with thrombospondin motifs 13 OS=Homo sapiens OX=9606 GN=ADAMTS13 PE=1 SV=1	13	13	1	10	3	10	3	10	3	10	158333.4541	115385.4409	14784.48334	143783.0903	40965.27942	121063.9648	179358.873	140698.6538	165759.8014	160165.608	136168.2406	3	9767.02295	5759.770141	11759.54443	8922.054688	7571.178222	8710.262818	9757.314819	15211.09265	7138.958221	12070.41943	9666.761837	67400.05772118182	125133.35360545454	9666.76183690909	79129.69125160549	102038.18190359006	10504.32008514807	105193.20852148303	72457.41511735608	87450.73032232828	105495.53991031718	97171.76657547518	103716.99649739711	108764.75610737772	96747.02536433066	96747.02536433066	19881.52274365623	10872.448478561524	20961.190501116762	14065.41130671031	11935.298998732973	14897.268549693086	15924.329558883272	25863.355854845926	21002.019155096903	12717.099370109547	16314.299796681456	16314.299796681456	39728.57883477378	0.41064393127502996	2.435199752971016	32494.127496138623	41901.36015704684	4313.535295136461	43196.952690695776	29754.19779381789	35911.111692433355	43321.10324075447	39902.99623549268	42590.75518172966	44663.58703210341	39728.57883477378	48415.479274039295	26476.583849183124	51044.68593029795	34252.08613953668	29064.83717334975	36277.82469215549	38778.92340802159	62982.43778872228	51144.111858384524	30968.67724459863	39728.57883477378
501	1	sp|Q14956|GPNMB_HUMAN	 	 	 	 	 	3.3	572	63922	Transmembrane glycoprotein NMB OS=Homo sapiens OX=9606 GN=GPNMB PE=1 SV=2	5	5	1	3	2	3	2	3	2	3	119596.9664	76937.14069	11352.38184	148919.3398	74149.00446	125193.6593	174178.8445	166600.8706	210499.8298	147899.0461	138219.4113	2	3149.279663	5140.124267	8930.579589	5555.763122	4703.214874	6169.413086	3789.041809	4830.11676	2623.227295	10162.2135	5505.297397	66095.67118872727	126686.04498090908	5505.297396545455	59770.50825837214	68037.40485484699	8065.824813339889	108950.94222677856	131151.19127135462	90433.82112585285	102448.74387386836	115060.80884203986	131711.1261335602	100434.81792658205	98204.37447059115	98204.37447059115	6410.5997873250135	9702.771968024847	15918.608170981164	8758.531096955205	7414.206102475002	10551.622316860929	6183.8683693396615	8212.626893988147	7717.24223510665	10706.660166138794	9291.122892960548	9291.122892960548	30206.43825134933	0.30758750222878434	3.251107384903427	18384.661342137613	20927.45541743095	2480.946907750167	33511.9481850074	40340.46733748551	27816.313157105746	31511.953234639637	35391.266796146665	40512.69630316214	30892.494782840105	30206.43825134933	20841.54831023269	31544.75359927954	51753.1045820609	28474.92513021738	24104.380212952536	34304.45723705838	20104.42012283089	26700.131944501358	25089.583221643858	34808.501933785185	30206.43825134933
490	1	sp|Q13835|PKP1_HUMAN	 	 	 	 	 	6	747	82860	Plakophilin-1 OS=Homo sapiens OX=9606 GN=PKP1 PE=1 SV=2	18	18	1	10	8	10	8	10	8	10	82414.44141	51903.93878	18365.26843	308718.0894	22085.6983	86357.94055	72930.51709	190048.2837	50660.77991	62237.76135	103039.7167	8	22455.6499	25303.06091	33082.64221	69642.68555	22725.19403	41461.10694	55629.42358	31548.99207	22543.6817	36854.71631	36124.71532	65733.3774609091	95342.0396018182	36124.71532	41187.943132523564	45899.92901562368	13048.454491233155	225861.37413550942	39064.12045851939	62380.78343713478	42896.36831264079	131254.4716171697	31698.782745289147	42264.222753126436	73209.33311014924	73209.33311014924	45710.19403721497	47763.40363577698	58969.254274427396	109790.07089948926	35824.276961825766	70911.43601044023	90789.4529070265	53642.616447288696	66320.99813906552	38829.22977859329	60966.58278519783	60966.58278519783	66808.10480554764	0.9125626742840228	1.0958151458304808	37586.57953327396	41886.561971944364	11907.532525793096	206112.6595985647	35648.45823417966	56926.37455732419	39145.624584455894	119777.93163070075	28927.125953589304	38568.75214212871	66808.10480554764	50089.922944830294	52339.86112049907	64619.401972246356	120309.62255346266	39256.78528319464	77705.82559282937	99488.45757718281	58782.39156491421	72675.55424738313	42549.65809231445	66808.10480554764
482	1	sp|Q13201|MMRN1_HUMAN	 	 	 	 	 	3.3	1228	138109	Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=3	12	12	1	5	7	5	7	5	7	5	67836.24853	36402.71362	8762.420654	44435.41138	18199.12744	85038.72022	89418.43311	83495.04883	72497.26563	127617.1548	69437.79151	7	45241.43213	48599.2796	60551.92511	89301.28845	55679.35095	67085.84784	75824.58405	70618.51612	41988.05157	118084.924	67297.51998	65609.684342	63921.84870218182	67297.51998181817	33902.256679475024	32191.81454063201	6225.667083089864	32509.41042706341	32189.74093094922	61427.84272100054	52594.25263490607	57664.81182293062	45362.01528905534	86661.85512772172	49335.29101103091	49335.29101103091	92092.39769915507	91738.58515375886	107932.78982832716	140781.40027070284	87773.61754774406	114737.74236651603	123748.76566719131	120072.36129435668	123524.16642029493	124411.3944282244	113575.9766341371	113575.9766341371	74855.21931774163	1.517275317196461	0.6590761667748907	51439.0572570263	48843.84561826708	9446.05099825474	49325.72601759257	48840.69938147788	93202.9495492004	79799.96134933791	87493.3956497113	68826.66613637217	131489.89372774772	74855.21931774163	60695.90446466789	60462.715048491285	71135.92938937378	92785.66564361639	57849.49939733243	75620.91142332836	81559.86211905665	79136.83161749435	81411.83410835166	81996.58494287313	74855.21931774163
536	1	sp|Q86TH1|ATL2_HUMAN	 	 	 	 	 	3.5	951	104620	ADAMTS-like protein 2 OS=Homo sapiens OX=9606 GN=ADAMTSL2 PE=1 SV=1	4	4	1	3	1	3	1	3	1	3	100269.5571	155750.96	12842.43304	145400.0127	92236.13135	69775.93945	169312.1709	118203.8213	180341.5186	133735.4863	129447.2886	1	8283.905273	11423.5	9443.729492	13467.9707	8337.149414	10245.51856	15608.52734	10831.12109	6395.91748	16307.56641	11034.49058	64940.66889449999	118846.84721272725	11034.490576272727	50111.32448514068	137734.4027476761	9124.50061472633	106376.16581382783	163142.83101857896	50402.75092517916	99586.25733828844	81635.99168489543	112840.87272664576	90816.67239274646	91971.81412012775	91971.81412012775	16862.52320021868	21563.60621246666	16833.28925717802	21231.941967023184	13142.785460268273	17523.035137788287	25473.74333018328	18416.108921511084	18816.076137585664	17181.25403374078	18622.573976814263	18622.573976814263	41385.406996112644	0.4499792397490132	2.222324746710035	22549.055694639712	61977.62183568368	4105.835849703958	47867.06622032122	73410.8870722419	22680.191542570992	44811.74836653262	36734.50147452601	50776.05012215122	40865.61719982325	41385.406996112644	37474.002599818064	47921.33571427491	37409.0352847549	47184.27005402696	29207.537369055022	38941.8746241764	56610.930194006	40926.574594381535	41815.43163653679	38182.32601869375	41385.40699611265
342	1	sp|P24043|LAMA2_HUMAN	 	 	 	 	 	1.8	3122	343902	Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4	8	8	1	7	1	7	1	7	1	7	165463.1934	133034.6411	22160.9812	136742.7915	62007.5249	121609.4053	155928.9629	148453.7769	148043.7041	128547.437	133314.6041	1	4363.828125	4800.378418	4342.723145	5964.658691	4944.688965	4646.054199	6952.930664	4381.196777	3359.406494	5611.320801	4936.718628	64073.22396850001	123209.72930909092	4936.718627909091	82692.89318337865	117645.80351003901	15745.29420963511	100042.45248906835	109675.9264355359	87844.73005751931	91714.5042988273	102527.74540885103	92631.91805200482	87293.5882310858	94719.52731023537	94719.52731023537	8882.906138414903	9061.449632474783	7740.831090678052	9403.145433069027	7794.868846373656	7946.203064722749	11347.462016701495	7449.330164566124	9882.999361055501	5911.9506689652535	8331.549806139488	8331.549806139488	28091.999918112193	0.29658087108165476	3.3717616255995138	24525.13029258867	34891.494884108564	4669.753072130516	29670.677704352955	32527.781798938726	26053.066560391897	27200.767575768372	30407.76804339517	27472.85494582805	25889.608437418712	28091.999918112193	29951.04204130973	30553.04814308129	26100.237221795884	31705.164931153464	26282.439652783847	26792.702562853414	38260.93697586217	25117.365585304968	33323.11799143145	19933.688398054415	28091.999918112193
603	1	sp|Q9UBG0|MRC2_HUMAN	 	 	 	 	 	2	1479	166673	C-type mannose receptor 2 OS=Homo sapiens OX=9606 GN=MRC2 PE=1 SV=2	5	5	1	2	3	2	3	2	3	2	29107.5459	27615.63818	5621.773712	40171.02832	12543.66418	29084.73779	35198.7168	31498.02979	39183.09375	36614.41113	31224.0962	3	80196.01563	107131.0039	106963.668	118460.4727	89665.00586	91403.04688	106714.082	132918.8203	43809.9375	101651.9805	97891.40333	63394.00783418182	28896.61234109091	97891.40332727274	14546.964400234956	24421.187716712768	3994.2491840312778	29389.543302841084	22186.629639812425	21009.402468941116	20703.227952186968	21753.72056289883	24517.119126000187	24863.998871528685	22184.603500265104	22184.603500265104	163245.12769763233	202226.18122692956	190660.94226629892	186750.17474997434	141349.02432392436	156327.74395941847	174161.66659218803	226001.30236043353	128883.9517020894	107098.04615190062	165208.34260452894	165208.34260452894	60539.91720854455	2.728915899164982	0.36644588435502495	39697.442436388155	66643.36743663003	10899.97010352971	80201.59198832075	60545.44637296916	57332.892429449435	56497.367922759884	59364.073910086816	66905.15618466378	67851.7618373348	60539.917208544546	59820.50518580786	74104.95181944175	69866.91760073627	68433.8329397098	51796.76822110039	57285.65838443501	63820.82593511935	82817.24710885645	47228.993660642474	39245.6382348285	60539.91720854455
326	1	sp|P20908|CO5A1_HUMAN	 	 	 	 	 	1.3	1838	183558	Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3	3	3	1	2	1	2	1	2	1	2	114551.4746	70107.58716	12875.70569	130205.9998	43173.36108	85283.79785	125178.8906	98111.38623	186438.4453	91277.57935	104925.3913	1	18560.74023	21009.0957	22901.56836	38795.31641	25927.35547	28218.57617	34929.07813	34858.33984	21762.92188	32607.68359	27957.06758	62257.152832727275	96557.23808727274	27957.067578181817	57248.942550001055	61997.862777624265	9148.140708035206	95260.06750259406	76362.96371160123	61604.87490200148	73627.88597150435	67759.40255043044	116655.7598093277	61984.49080326012	74549.09785669523	74549.09785669523	37781.80730309845	39657.88651068645	40821.66107928963	61159.91228058005	40872.203864082396	48262.57439967638	57005.657975388356	59269.486323921185	64024.08979648202	34354.65974052903	47182.29223259219	47182.29223259219	59307.64976586668	0.7955515421510937	1.2569895814620604	45544.484532172704	49322.49534281087	7277.817448092606	75784.29360710598	60750.673543992365	49009.85323231248	58574.77822995516	53906.09719423169	92805.66961711823	49311.85724798388	59307.64976586668	47491.338148801944	49849.550166737645	51312.402674642355	76877.37253982265	51375.93442854494	60665.55319493076	71655.51815945278	74501.12680777701	80477.6138367693	43183.44936851908	59307.64976586668
575	1	sp|Q9BUN1|MENT_HUMAN	 	 	 	 	 	12	341	36769	Protein MENT OS=Homo sapiens OX=9606 GN=MENT PE=2 SV=1	9	9	1	6	3	6	3	6	3	6	114306.3052	73711.45044	9785.140076	74460.16211	25470.11627	97735.53418	127126.2795	94712.45801	74644.73413	105623.896	87532.3262	3	33227.71973	43485.73731	30564.85693	41985.56934	44501.15576	37781.8667	52918.85254	31114.20666	28035.17676	70788.97656	41440.41183	60952.406010727274	80464.40019236364	41440.41182909091	57126.4151976066	65184.84766975643	6952.305405101434	54475.83121935904	45050.3161162794	70599.40467507206	74773.30375867375	65411.97526040021	46705.700434739716	71726.74228259432	62191.39019315687	62191.39019315687	67637.56662738566	82085.99073940642	54481.34428700048	66189.27168287558	70152.172384668	64618.7866312677	86365.69213529516	52903.35267195924	82476.3643521605	74581.53831708858	69937.7220306462	69937.7220306462	65950.9223591942	1.0604510070342663	0.9429950024722709	60579.764524559534	69125.33735476846	7372.579268049589	57768.95007559802	47773.653092720524	74867.20978369986	79293.42527016466	69366.19503699192	49529.1070602605	76062.69608486444	65950.9223591942	63781.88730900993	77406.67904024536	51375.63539061266	62416.152414231066	66153.14797131516	60935.192859107425	81442.41606864205	49887.59718368562	77774.7994061695	70330.01790970871	65950.9223591942
88	1	sp|O95998|I18BP_HUMAN	 	 	 	 	 	8.8	194	21099	Interleukin-18-binding protein OS=Homo sapiens OX=9606 GN=IL18BP PE=1 SV=2	6	6	1	3	3	3	3	3	3	3	28097.08057	18032.94336	2739.457703	34991.51465	13959.22363	19315.19141	33076.45606	37841.68945	34136.40723	27015.1377	27385.07156	3	99519.4856	73249.5481	78204.03565	87780.76855	67973.65894	82331.81299	130507.79	61056.8584	78683.71314	201742.1196	96104.9791	60624.77015422728	25144.561211181815	96104.97909727274	14041.968093308864	15946.97511637984	1946.3744461182164	25600.157079528133	24690.40308269222	13952.356491137003	19454.95381413097	26134.889814112932	21359.374222245126	18345.354535461352	19456.99086031468	19456.99086031468	202579.52976278905	138269.74311459146	139397.3804830275	138384.33608073514	107154.51673418534	140813.10219026962	212993.9534096661	103814.71551802944	231478.71151555097	212550.57431668096	162193.44879171927	162193.44879171927	56176.475955184294	2.887212948728072	0.346354778036216	40542.152104627785	46042.313049056225	5619.597503905943	73913.10500948624	71286.45148966448	40283.42432648092	56170.594569065535	75456.99228488826	61669.06183119472	52966.94516379128	56176.475955184294	70164.38806567181	47890.38618557893	48280.948776028934	47930.07600693214	37113.47885904676	48771.29075370184	73771.47345626104	35956.72275014	80173.75774707794	73617.90698892427	56176.475955184294
480	1	sp|Q13103|SPP24_HUMAN	 	 	 	 	 	16.1	211	24337	Secreted phosphoprotein 24 OS=Homo sapiens OX=9606 GN=SPP2 PE=1 SV=1	17	17	1	7	10	7	10	7	10	7	143958.9256	50352.03235	17882.00343	68450.63422	32427.87755	59341.07211	96266.93866	46527.07654	118717.5422	93099.30042	78793.48885	10	30403.0025	51987.37561	45418.59546	44458.99554	48494.08582	52126.19824	68274.88989	42124.22791	18185.54559	77840.18091	47931.30975	60593.6954159091	73256.08108454545	47931.30974727273	71945.7893493959	44527.540009120436	12705.09651725413	50079.197935643635	57356.86948269672	42865.10938826816	56622.41571650646	32133.343844290197	74282.34592791322	63221.579403917895	55982.47895930481	55982.47895930481	61887.63851314461	98134.13539402405	80957.88381916226	70088.57044940132	76446.67672068397	89152.07151397107	111427.36166385736	71623.64477130199	53499.84759731066	82010.5151573655	80892.21293485157	80892.21293485157	67294.4768060272	1.2020631822135885	0.8319030270592841	86483.38449220335	53524.91643950619	15272.328749861279	60198.36003322396	68946.58105217988	51526.569797195196	68063.72122080447	38626.3095566309	89292.07312839797	75996.33292284262	67294.4768060272	51484.51381663573	81638.08429213424	67349.10861347492	58306.893919114846	63596.221772559504	74165.8781610783	92696.75946539256	59583.92689426499	44506.68516341311	68224.79581010366	67294.4768060272
